[Trace]   DarkRiftServer        System Details:
                                	OS: Microsoft Windows NT 6.2.9200.0
                                	CLS Version: 4.0.30319.42000
                                	DarkRift: 2.3.1.0 - Free
[Info]    MMOServerPlugin       Launching server... 
[Trace]   PluginFactory         Created plugin 'MMOServerPlugin'.
[Trace]   ExtendedPluginManagerBase Plugin 'MMOServerPlugin' has requested that DarkRift operates in thread safe mode.
[Trace]   DarkRiftServer        Switched into thread safe mode. Expect lower performance!
[Info]    ExtendedPluginManagerBase Loaded plugin MMOServerPlugin version 0.0.1
[Trace]   PluginFactory         Created plugin 'BichannelListener'.
[Trace]   DefaultNetworkListener Starting bichannel listener.
[Info]    DefaultNetworkListener Server mounted, listening on port 4296.
[Info]    MMOServerPlugin       Position: 0.651019, 2.068244
[Info]    MMOServerPlugin       Position: 0.6611567, 2.068244
[Info]    MMOServerPlugin       Position: 0.6710325, 2.068244
[Info]    MMOServerPlugin       Position: 0.6810268, 2.068244
[Info]    MMOServerPlugin       Position: 0.6911163, 2.068244
[Info]    MMOServerPlugin       Position: 0.7011033, 2.068244
[Info]    MMOServerPlugin       Position: 0.711063, 2.068244
[Info]    MMOServerPlugin       Position: 0.721032, 2.068244
[Info]    MMOServerPlugin       Position: 0.7311133, 2.068244
[Info]    MMOServerPlugin       Position: 0.7410128, 2.068244
[Info]    MMOServerPlugin       Position: 0.7510688, 2.068244
[Info]    MMOServerPlugin       Position: 0.761081, 2.068244
[Info]    MMOServerPlugin       Position: 0.7715733, 2.068244
[Info]    MMOServerPlugin       Position: 0.7810553, 2.068244
[Info]    MMOServerPlugin       Position: 0.794704, 2.068375
[Info]    MMOServerPlugin       Position: 0.8053274, 2.068555
[Info]    MMOServerPlugin       Position: 0.8152973, 2.068793
[Info]    MMOServerPlugin       Position: 0.8253667, 2.069105
[Info]    MMOServerPlugin       Position: 0.8352699, 2.06948
[Info]    MMOServerPlugin       Position: 0.8452855, 2.069929
[Info]    MMOServerPlugin       Position: 0.8553243, 2.070451
[Info]    MMOServerPlugin       Position: 0.8652775, 2.071037
[Info]    MMOServerPlugin       Position: 0.8757378, 2.07173
[Info]    MMOServerPlugin       Position: 0.9015738, 2.073912
[Info]    MMOServerPlugin       Position: 0.9114569, 2.074816
[Info]    MMOServerPlugin       Position: 0.9214045, 2.075795
[Info]    MMOServerPlugin       Position: 0.9316335, 2.076877
[Info]    MMOServerPlugin       Position: 0.9413341, 2.07797
[Info]    MMOServerPlugin       Position: 0.9512618, 2.079158
[Info]    MMOServerPlugin       Position: 0.9611588, 2.080413
[Info]    MMOServerPlugin       Position: 0.9710241, 2.081733
[Info]    MMOServerPlugin       Position: 0.9809579, 2.083134
[Info]    MMOServerPlugin       Position: 0.9908705, 2.084602
[Info]    MMOServerPlugin       Position: 1.000697, 2.086127
[Info]    MMOServerPlugin       Position: 1.001954, 2.100512
[Info]    MMOServerPlugin       Position: 1.002971, 2.112146
[Info]    MMOServerPlugin       Position: 1.003847, 2.122162
[Info]    MMOServerPlugin       Position: 1.004722, 2.132172
[Info]    MMOServerPlugin       Position: 1.005596, 2.142159
[Info]    MMOServerPlugin       Position: 1.006463, 2.152084
[Info]    MMOServerPlugin       Position: 1.007337, 2.16208
[Info]    MMOServerPlugin       Position: 1.008205, 2.172
[Info]    MMOServerPlugin       Position: 1.009073, 2.181937
[Info]    MMOServerPlugin       Position: 1.009959, 2.192061
[Info]    MMOServerPlugin       Position: 1.010822, 2.201942
[Info]    MMOServerPlugin       Position: 1.01169, 2.211867
[Info]    MMOServerPlugin       Position: 1.012564, 2.221864
[Info]    MMOServerPlugin       Position: 1.013433, 2.231797
[Info]    MMOServerPlugin       Position: 1.014302, 2.241743
[Info]    MMOServerPlugin       Position: 1.015175, 2.251722
[Info]    MMOServerPlugin       Position: 1.01606, 2.261843
[Info]    MMOServerPlugin       Position: 1.016919, 2.271671
[Info]    MMOServerPlugin       Position: 1.017794, 2.281676
[Info]    MMOServerPlugin       Position: 1.018659, 2.29158
[Info]    MMOServerPlugin       Position: 1.01953, 2.301532
[Info]    MMOServerPlugin       Position: 1.020405, 2.311546
[Info]    MMOServerPlugin       Position: 1.021271, 2.321449
[Info]    MMOServerPlugin       Position: 1.022151, 2.33151
[Info]    MMOServerPlugin       Position: 1.023017, 2.341424
[Info]    MMOServerPlugin       Position: 1.023936, 2.351928
[Info]    MMOServerPlugin       Position: 1.027265, 2.390012
[Info]    MMOServerPlugin       Position: 1.028137, 2.399981
[Info]    MMOServerPlugin       Position: 1.029003, 2.409889
[Info]    MMOServerPlugin       Position: 1.029883, 2.419947
[Info]    MMOServerPlugin       Position: 1.030748, 2.429841
[Info]    MMOServerPlugin       Position: 1.031649, 2.440148
[Info]    MMOServerPlugin       Position: 1.032491, 2.449779
[Info]    MMOServerPlugin       Position: 1.033367, 2.459794
[Info]    MMOServerPlugin       Position: 1.034239, 2.469769
[Info]    MMOServerPlugin       Position: 1.035107, 2.4797
[Info]    MMOServerPlugin       Position: 1.035977, 2.489648
[Info]    MMOServerPlugin       Position: 1.036846, 2.499586
[Info]    MMOServerPlugin       Position: 1.037718, 2.509568
[Info]    MMOServerPlugin       Position: 1.038584, 2.519472
[Info]    MMOServerPlugin       Position: 1.039464, 2.529537
[Info]    MMOServerPlugin       Position: 1.040336, 2.539507
[Info]    MMOServerPlugin       Position: 1.041198, 2.549361
[Info]    MMOServerPlugin       Position: 1.042075, 2.559399
[Info]    MMOServerPlugin       Position: 1.042945, 2.569344
[Info]    MMOServerPlugin       Position: 1.043812, 2.579261
[Info]    MMOServerPlugin       Position: 1.04469, 2.589307
[Info]    MMOServerPlugin       Position: 1.045558, 2.599233
[Info]    MMOServerPlugin       Position: 1.046428, 2.609183
[Info]    MMOServerPlugin       Position: 1.047307, 2.619246
[Info]    MMOServerPlugin       Position: 1.048171, 2.629125
[Info]    MMOServerPlugin       Position: 1.049039, 2.639046
[Info]    MMOServerPlugin       Position: 1.04991, 2.649013
[Info]    MMOServerPlugin       Position: 1.050791, 2.659086
[Info]    MMOServerPlugin       Position: 1.051652, 2.668934
[Info]    MMOServerPlugin       Position: 1.052526, 2.67894
[Info]    MMOServerPlugin       Position: 1.053403, 2.688965
[Info]    MMOServerPlugin       Position: 1.054266, 2.69884
[Info]    MMOServerPlugin       Position: 1.055143, 2.708863
[Info]    MMOServerPlugin       Position: 1.056015, 2.718846
[Info]    MMOServerPlugin       Position: 1.056924, 2.729245
[Info]    MMOServerPlugin       Position: 1.05921, 2.755389
[Info]    MMOServerPlugin       Position: 1.06008, 2.765342
[Info]    MMOServerPlugin       Position: 1.060979, 2.775619
[Info]    MMOServerPlugin       Position: 1.061819, 2.785224
[Info]    MMOServerPlugin       Position: 1.062686, 2.795142
[Info]    MMOServerPlugin       Position: 1.063569, 2.805242
[Info]    MMOServerPlugin       Position: 1.06444, 2.815202
[Info]    MMOServerPlugin       Position: 1.065297, 2.825014
[Info]    MMOServerPlugin       Position: 1.066172, 2.835022
[Info]    MMOServerPlugin       Position: 1.06705, 2.845057
[Info]    MMOServerPlugin       Position: 1.067915, 2.854954
[Info]    MMOServerPlugin       Position: 1.068791, 2.864974
[Info]    MMOServerPlugin       Position: 1.069658, 2.874891
[Info]    MMOServerPlugin       Position: 1.070534, 2.884904
[Info]    MMOServerPlugin       Position: 1.071402, 2.89483
[Info]    MMOServerPlugin       Position: 1.072275, 2.904823
[Info]    MMOServerPlugin       Position: 1.073144, 2.914754
[Info]    MMOServerPlugin       Position: 1.07401, 2.92467
[Info]    MMOServerPlugin       Position: 1.074894, 2.934781
[Info]    MMOServerPlugin       Position: 1.075753, 2.944599
[Info]    MMOServerPlugin       Position: 1.076632, 2.954658
[Info]    MMOServerPlugin       Position: 1.077501, 2.964596
[Info]    MMOServerPlugin       Position: 1.078373, 2.974571
[Info]    MMOServerPlugin       Position: 1.07924, 2.984482
[Info]    MMOServerPlugin       Position: 1.080114, 2.994477
[Info]    MMOServerPlugin       Position: 1.080981, 3.004393
[Info]    MMOServerPlugin       Position: 1.081851, 3.014354
[Info]    MMOServerPlugin       Position: 1.082729, 3.024395
[Info]    MMOServerPlugin       Position: 1.083597, 3.034318
[Info]    MMOServerPlugin       Position: 1.084476, 3.044373
[Info]    MMOServerPlugin       Position: 1.085344, 3.054298
[Info]    MMOServerPlugin       Position: 1.086213, 3.064236
[Info]    MMOServerPlugin       Position: 1.087085, 3.07421
[Info]    MMOServerPlugin       Position: 1.087953, 3.084141
[Info]    MMOServerPlugin       Position: 1.088824, 3.094103
[Info]    MMOServerPlugin       Position: 1.089741, 3.104586
[Info]    MMOServerPlugin       Position: 1.092101, 3.131589
[Info]    MMOServerPlugin       Position: 1.092965, 3.141467
[Info]    MMOServerPlugin       Position: 1.093835, 3.151415
[Info]    MMOServerPlugin       Position: 1.094708, 3.161397
[Info]    MMOServerPlugin       Position: 1.095574, 3.171312
[Info]    MMOServerPlugin       Position: 1.096452, 3.181349
[Info]    MMOServerPlugin       Position: 1.097324, 3.19132
[Info]    MMOServerPlugin       Position: 1.09819, 3.201227
[Info]    MMOServerPlugin       Position: 1.099062, 3.211202
[Info]    MMOServerPlugin       Position: 1.099934, 3.221177
[Info]    MMOServerPlugin       Position: 1.100814, 3.23124
[Info]    MMOServerPlugin       Position: 1.101674, 3.241081
[Info]    MMOServerPlugin       Position: 1.102551, 3.251104
[Info]    MMOServerPlugin       Position: 1.103419, 3.261042
[Info]    MMOServerPlugin       Position: 1.104287, 3.270963
[Info]    MMOServerPlugin       Position: 1.105163, 3.280984
[Info]    MMOServerPlugin       Position: 1.106028, 3.290881
[Info]    MMOServerPlugin       Position: 1.106909, 3.300951
[Info]    MMOServerPlugin       Position: 1.107779, 3.310902
[Info]    MMOServerPlugin       Position: 1.108645, 3.320808
[Info]    MMOServerPlugin       Position: 1.109518, 3.330792
[Info]    MMOServerPlugin       Position: 1.110605, 3.343236
[Info]    MMOServerPlugin       Position: 1.111487, 3.353316
[Info]    MMOServerPlugin       Position: 1.112357, 3.363266
[Info]    MMOServerPlugin       Position: 1.113221, 3.373152
[Info]    MMOServerPlugin       Position: 1.114092, 3.383116
[Info]    MMOServerPlugin       Position: 1.114959, 3.393028
[Info]    MMOServerPlugin       Position: 1.115845, 3.403162
[Info]    MMOServerPlugin       Position: 1.116701, 3.412955
[Info]    MMOServerPlugin       Position: 1.11781, 3.425637
[Info]    MMOServerPlugin       Position: 1.118687, 3.435677
[Info]    MMOServerPlugin       Position: 1.119552, 3.44557
[Info]    MMOServerPlugin       Position: 1.120428, 3.455581
[Info]    MMOServerPlugin       Position: 1.121301, 3.465575
[Info]    MMOServerPlugin       Position: 1.122174, 3.47555
[Info]    MMOServerPlugin       Position: 1.123084, 3.485961
[Info]    MMOServerPlugin       Position: 1.125893, 3.51809
[Info]    MMOServerPlugin       Position: 1.126763, 3.528041
[Info]    MMOServerPlugin       Position: 1.127628, 3.537932
[Info]    MMOServerPlugin       Position: 1.128505, 3.547971
[Info]    MMOServerPlugin       Position: 1.129369, 3.55785
[Info]    MMOServerPlugin       Position: 1.130244, 3.56786
[Info]    MMOServerPlugin       Position: 1.131122, 3.577898
[Info]    MMOServerPlugin       Position: 1.132226, 3.590527
[Info]    MMOServerPlugin       Position: 1.133093, 3.600445
[Info]    MMOServerPlugin       Position: 1.133971, 3.610481
[Info]    MMOServerPlugin       Position: 1.134837, 3.620388
[Info]    MMOServerPlugin       Position: 1.135709, 3.630364
[Info]    MMOServerPlugin       Position: 1.136584, 3.640368
[Info]    MMOServerPlugin       Position: 1.137454, 3.650318
[Info]    MMOServerPlugin       Position: 1.13832, 3.660231
[Info]    MMOServerPlugin       Position: 1.139418, 3.672788
[Info]    MMOServerPlugin       Position: 1.140293, 3.682793
[Info]    MMOServerPlugin       Position: 1.14116, 3.692717
[Info]    MMOServerPlugin       Position: 1.142037, 3.702739
[Info]    MMOServerPlugin       Position: 1.142901, 3.712619
[Info]    MMOServerPlugin       Position: 1.143772, 3.722583
[Info]    MMOServerPlugin       Position: 1.144651, 3.732637
[Info]    MMOServerPlugin       Position: 1.145514, 3.742507
[Info]    MMOServerPlugin       Position: 1.1466, 3.754928
[Info]    MMOServerPlugin       Position: 1.147475, 3.764945
[Info]    MMOServerPlugin       Position: 1.148345, 3.774885
[Info]    MMOServerPlugin       Position: 1.149222, 3.784927
[Info]    MMOServerPlugin       Position: 1.15009, 3.794846
[Info]    MMOServerPlugin       Position: 1.150958, 3.804776
[Info]    MMOServerPlugin       Position: 1.15183, 3.81475
[Info]    MMOServerPlugin       Position: 1.152702, 3.824726
[Info]    MMOServerPlugin       Position: 1.153895, 3.83837
[Info]    MMOServerPlugin       Position: 1.154765, 3.848322
[Info]    MMOServerPlugin       Position: 1.155643, 3.858361
[Info]    MMOServerPlugin       Position: 1.156556, 3.86881
[Info]    MMOServerPlugin       Position: 1.158809, 3.894578
[Info]    MMOServerPlugin       Position: 1.159691, 3.904667
[Info]    MMOServerPlugin       Position: 1.160911, 3.918611
[Info]    MMOServerPlugin       Position: 1.161786, 3.928621
[Info]    MMOServerPlugin       Position: 1.162653, 3.938542
[Info]    MMOServerPlugin       Position: 1.163522, 3.948485
[Info]    MMOServerPlugin       Position: 1.164397, 3.958489
[Info]    MMOServerPlugin       Position: 1.165266, 3.968431
[Info]    MMOServerPlugin       Position: 1.166137, 3.978388
[Info]    MMOServerPlugin       Position: 1.167012, 3.988396
[Info]    MMOServerPlugin       Position: 1.168098, 4.000815
[Info]    MMOServerPlugin       Position: 1.168974, 4.010838
[Info]    MMOServerPlugin       Position: 1.169851, 4.020865
[Info]    MMOServerPlugin       Position: 1.17072, 4.030801
[Info]    MMOServerPlugin       Position: 1.171592, 4.040778
[Info]    MMOServerPlugin       Position: 1.172459, 4.050702
[Info]    MMOServerPlugin       Position: 1.173333, 4.060691
[Info]    MMOServerPlugin       Position: 1.174216, 4.070794
[Info]    MMOServerPlugin       Position: 1.175147, 4.081438
[Info]    MMOServerPlugin       Position: 1.175995, 4.091144
[Info]    MMOServerPlugin       Position: 1.176864, 4.101083
[Info]    MMOServerPlugin       Position: 1.177738, 4.111071
[Info]    MMOServerPlugin       Position: 1.178604, 4.120987
[Info]    MMOServerPlugin       Position: 1.17948, 4.130996
[Info]    MMOServerPlugin       Position: 1.180353, 4.140983
[Info]    MMOServerPlugin       Position: 1.181223, 4.150934
[Info]    MMOServerPlugin       Position: 1.182096, 4.16092
[Info]    MMOServerPlugin       Position: 1.182966, 4.170873
[Info]    MMOServerPlugin       Position: 1.183833, 4.180795
[Info]    MMOServerPlugin       Position: 1.184702, 4.190728
[Info]    MMOServerPlugin       Position: 1.185583, 4.200811
[Info]    MMOServerPlugin       Position: 1.186449, 4.210709
[Info]    MMOServerPlugin       Position: 1.187321, 4.220683
[Info]    MMOServerPlugin       Position: 1.188193, 4.230657
[Info]    MMOServerPlugin       Position: 1.189061, 4.240585
[Info]    MMOServerPlugin       Position: 1.189973, 4.251017
[Info]    MMOServerPlugin       Position: 1.192222, 4.27674
[Info]    MMOServerPlugin       Position: 1.193105, 4.286843
[Info]    MMOServerPlugin       Position: 1.193961, 4.296631
[Info]    MMOServerPlugin       Position: 1.194833, 4.306601
[Info]    MMOServerPlugin       Position: 1.195705, 4.316578
[Info]    MMOServerPlugin       Position: 1.196587, 4.326664
[Info]    MMOServerPlugin       Position: 1.197451, 4.336549
[Info]    MMOServerPlugin       Position: 1.198315, 4.346431
[Info]    MMOServerPlugin       Position: 1.199193, 4.356475
[Info]    MMOServerPlugin       Position: 1.200065, 4.366449
[Info]    MMOServerPlugin       Position: 1.200931, 4.376356
[Info]    MMOServerPlugin       Position: 1.201803, 4.386326
[Info]    MMOServerPlugin       Position: 1.202672, 4.39627
[Info]    MMOServerPlugin       Position: 1.203543, 4.406229
[Info]    MMOServerPlugin       Position: 1.204418, 4.416234
[Info]    MMOServerPlugin       Position: 1.205289, 4.426195
[Info]    MMOServerPlugin       Position: 1.206153, 4.436083
[Info]    MMOServerPlugin       Position: 1.207026, 4.446067
[Info]    MMOServerPlugin       Position: 1.207903, 4.456095
[Info]    MMOServerPlugin       Position: 1.208765, 4.465957
[Info]    MMOServerPlugin       Position: 1.209643, 4.475998
[Info]    MMOServerPlugin       Position: 1.210511, 4.485921
[Info]    MMOServerPlugin       Position: 1.21138, 4.49587
[Info]    MMOServerPlugin       Position: 1.212255, 4.505874
[Info]    MMOServerPlugin       Position: 1.213128, 4.515853
[Info]    MMOServerPlugin       Position: 1.213995, 4.525771
[Info]    MMOServerPlugin       Position: 1.214864, 4.535711
[Info]    MMOServerPlugin       Position: 1.215746, 4.545805
[Info]    MMOServerPlugin       Position: 1.216613, 4.555719
[Info]    MMOServerPlugin       Position: 1.231014, 4.556397
[Info]    MMOServerPlugin       Position: 1.242415, 4.556933
[Info]    MMOServerPlugin       Position: 1.252384, 4.557402
[Info]    MMOServerPlugin       Position: 1.262334, 4.55787
[Info]    MMOServerPlugin       Position: 1.272429, 4.558345
[Info]    MMOServerPlugin       Position: 1.282387, 4.558814
[Info]    MMOServerPlugin       Position: 1.292368, 4.559283
[Info]    MMOServerPlugin       Position: 1.302832, 4.559775
[Info]    MMOServerPlugin       Position: 1.31232, 4.560222
[Info]    MMOServerPlugin       Position: 1.322318, 4.560692
[Info]    MMOServerPlugin       Position: 1.332306, 4.561162
[Info]    MMOServerPlugin       Position: 1.342308, 4.561632
[Info]    MMOServerPlugin       Position: 1.352306, 4.562102
[Info]    MMOServerPlugin       Position: 1.362803, 4.562596
[Info]    MMOServerPlugin       Position: 1.372237, 4.56304
[Info]    MMOServerPlugin       Position: 1.382217, 4.563509
[Info]    MMOServerPlugin       Position: 1.392392, 4.563988
[Info]    MMOServerPlugin       Position: 1.402209, 4.564449
[Info]    MMOServerPlugin       Position: 1.412262, 4.564922
[Info]    MMOServerPlugin       Position: 1.422279, 4.565393
[Info]    MMOServerPlugin       Position: 1.432196, 4.56586
[Info]    MMOServerPlugin       Position: 1.442187, 4.56633
[Info]    MMOServerPlugin       Position: 1.4522, 4.566801
[Info]    MMOServerPlugin       Position: 1.462215, 4.567272
[Info]    MMOServerPlugin       Position: 1.472127, 4.567739
[Info]    MMOServerPlugin       Position: 1.482277, 4.568216
[Info]    MMOServerPlugin       Position: 1.492135, 4.568679
[Info]    MMOServerPlugin       Position: 1.502123, 4.569149
[Info]    MMOServerPlugin       Position: 1.512145, 4.569621
[Info]    MMOServerPlugin       Position: 1.522104, 4.570089
[Info]    MMOServerPlugin       Position: 1.532681, 4.570586
[Info]    MMOServerPlugin       Position: 1.559721, 4.571858
[Info]    MMOServerPlugin       Position: 1.569644, 4.572325
[Info]    MMOServerPlugin       Position: 1.579581, 4.572792
[Info]    MMOServerPlugin       Position: 1.589586, 4.573263
[Info]    MMOServerPlugin       Position: 1.599615, 4.573734
[Info]    MMOServerPlugin       Position: 1.609507, 4.5742
[Info]    MMOServerPlugin       Position: 1.619594, 4.574674
[Info]    MMOServerPlugin       Position: 1.629548, 4.575142
[Info]    MMOServerPlugin       Position: 1.639509, 4.575611
[Info]    MMOServerPlugin       Position: 1.649549, 4.576083
[Info]    MMOServerPlugin       Position: 1.659473, 4.57655
[Info]    MMOServerPlugin       Position: 1.669549, 4.577024
[Info]    MMOServerPlugin       Position: 1.679481, 4.577491
[Info]    MMOServerPlugin       Position: 1.689523, 4.577964
[Info]    MMOServerPlugin       Position: 1.699481, 4.578432
[Info]    MMOServerPlugin       Position: 1.709541, 4.578905
[Info]    MMOServerPlugin       Position: 1.719453, 4.579371
[Info]    MMOServerPlugin       Position: 1.729465, 4.579843
[Info]    MMOServerPlugin       Position: 1.739435, 4.580312
[Info]    MMOServerPlugin       Position: 1.749381, 4.58078
[Info]    MMOServerPlugin       Position: 1.759396, 4.581251
[Info]    MMOServerPlugin       Position: 1.769432, 4.581723
[Info]    MMOServerPlugin       Position: 1.779378, 4.582191
[Info]    MMOServerPlugin       Position: 1.789339, 4.582659
[Info]    MMOServerPlugin       Position: 1.801285, 4.582815
[Info]    MMOServerPlugin       Position: 1.811312, 4.58267
[Info]    MMOServerPlugin       Position: 1.82134, 4.582259
[Info]    MMOServerPlugin       Position: 1.83131, 4.581597
[Info]    MMOServerPlugin       Position: 1.842354, 4.580507
[Info]    MMOServerPlugin       Position: 1.852242, 4.579234
[Info]    MMOServerPlugin       Position: 1.8625, 4.577582
[Info]    MMOServerPlugin       Position: 1.871995, 4.575758
[Info]    MMOServerPlugin       Position: 1.881755, 4.573561
[Info]    MMOServerPlugin       Position: 1.891444, 4.571048
[Info]    MMOServerPlugin       Position: 1.900985, 4.568238
[Info]    MMOServerPlugin       Position: 1.91106, 4.564881
[Info]    MMOServerPlugin       Position: 1.934368, 4.554813
[Info]    MMOServerPlugin       Position: 1.943461, 4.550508
[Info]    MMOServerPlugin       Position: 1.952277, 4.545958
[Info]    MMOServerPlugin       Position: 1.961033, 4.541048
[Info]    MMOServerPlugin       Position: 1.969554, 4.535878
[Info]    MMOServerPlugin       Position: 1.977888, 4.530424
[Info]    MMOServerPlugin       Position: 1.986125, 4.524619
[Info]    MMOServerPlugin       Position: 1.994052, 4.518623
[Info]    MMOServerPlugin       Position: 2.001879, 4.512278
[Info]    MMOServerPlugin       Position: 2.009394, 4.505764
[Info]    MMOServerPlugin       Position: 2.016735, 4.49897
[Info]    MMOServerPlugin       Position: 2.02386, 4.491939
[Info]    MMOServerPlugin       Position: 2.030761, 4.484685
[Info]    MMOServerPlugin       Position: 2.037444, 4.477213
[Info]    MMOServerPlugin       Position: 2.043864, 4.469584
[Info]    MMOServerPlugin       Position: 2.050118, 4.461689
[Info]    MMOServerPlugin       Position: 2.056094, 4.453684
[Info]    MMOServerPlugin       Position: 2.061837, 4.445525
[Info]    MMOServerPlugin       Position: 2.067418, 4.437118
[Info]    MMOServerPlugin       Position: 2.07266, 4.428752
[Info]    MMOServerPlugin       Position: 2.077753, 4.420145
[Info]    MMOServerPlugin       Position: 2.082659, 4.411356
[Info]    MMOServerPlugin       Position: 2.087355, 4.402442
[Info]    MMOServerPlugin       Position: 2.091809, 4.393486
[Info]    MMOServerPlugin       Position: 2.096025, 4.38451
[Info]    MMOServerPlugin       Position: 2.100077, 4.375368
[Info]    MMOServerPlugin       Position: 2.103934, 4.366144
[Info]    MMOServerPlugin       Position: 2.107671, 4.356657
[Info]    MMOServerPlugin       Position: 2.11108, 4.347484
[Info]    MMOServerPlugin       Position: 2.114425, 4.337922
[Info]    MMOServerPlugin       Position: 2.117532, 4.32849
[Info]    MMOServerPlugin       Position: 2.120489, 4.318944
[Info]    MMOServerPlugin       Position: 2.123277, 4.309363
[Info]    MMOServerPlugin       Position: 2.125973, 4.299469
[Info]    MMOServerPlugin       Position: 2.128378, 4.290073
[Info]    MMOServerPlugin       Position: 2.130896, 4.279492
[Info]    MMOServerPlugin       Position: 2.136057, 4.25454
[Info]    MMOServerPlugin       Position: 2.137954, 4.244797
[Info]    MMOServerPlugin       Position: 2.139767, 4.234859
[Info]    MMOServerPlugin       Position: 2.141429, 4.225101
[Info]    MMOServerPlugin       Position: 2.142989, 4.215241
[Info]    MMOServerPlugin       Position: 2.144457, 4.205181
[Info]    MMOServerPlugin       Position: 2.145779, 4.195295
[Info]    MMOServerPlugin       Position: 2.146984, 4.185392
[Info]    MMOServerPlugin       Position: 2.148056, 4.175633
[Info]    MMOServerPlugin       Position: 2.149031, 4.165648
[Info]    MMOServerPlugin       Position: 2.149881, 4.155718
[Info]    MMOServerPlugin       Position: 2.150615, 4.14574
[Info]    MMOServerPlugin       Position: 2.151234, 4.135675
[Info]    MMOServerPlugin       Position: 2.151723, 4.125787
[Info]    MMOServerPlugin       Position: 2.152208, 4.115486
[Info]    MMOServerPlugin       Position: 2.152667, 4.105723
[Info]    MMOServerPlugin       Position: 2.153134, 4.095792
[Info]    MMOServerPlugin       Position: 2.153603, 4.085827
[Info]    MMOServerPlugin       Position: 2.154074, 4.075796
[Info]    MMOServerPlugin       Position: 2.154543, 4.065824
[Info]    MMOServerPlugin       Position: 2.155014, 4.055818
[Info]    MMOServerPlugin       Position: 2.155484, 4.045828
[Info]    MMOServerPlugin       Position: 2.155952, 4.035871
[Info]    MMOServerPlugin       Position: 2.156426, 4.025802
[Info]    MMOServerPlugin       Position: 2.156894, 4.015858
[Info]    MMOServerPlugin       Position: 2.157362, 4.005911
[Info]    MMOServerPlugin       Position: 2.157834, 3.995868
[Info]    MMOServerPlugin       Position: 2.158305, 3.985855
[Info]    MMOServerPlugin       Position: 2.158774, 3.975878
[Info]    MMOServerPlugin       Position: 2.159242, 3.965929
[Info]    MMOServerPlugin       Position: 2.159714, 3.955888
[Info]    MMOServerPlugin       Position: 2.160189, 3.9458
[Info]    MMOServerPlugin       Position: 2.160652, 3.935952
[Info]    MMOServerPlugin       Position: 2.161124, 3.925929
[Info]    MMOServerPlugin       Position: 2.161596, 3.915882
[Info]    MMOServerPlugin       Position: 2.162085, 3.905488
[Info]    MMOServerPlugin       Position: 2.16328, 3.880079
[Info]    MMOServerPlugin       Position: 2.163748, 3.870132
[Info]    MMOServerPlugin       Position: 2.164219, 3.860118
[Info]    MMOServerPlugin       Position: 2.164692, 3.850071
[Info]    MMOServerPlugin       Position: 2.165156, 3.840197
[Info]    MMOServerPlugin       Position: 2.165628, 3.830172
[Info]    MMOServerPlugin       Position: 2.166099, 3.820155
[Info]    MMOServerPlugin       Position: 2.166567, 3.810196
[Info]    MMOServerPlugin       Position: 2.167036, 3.800239
[Info]    MMOServerPlugin       Position: 2.167509, 3.790185
[Info]    MMOServerPlugin       Position: 2.167975, 3.780266
[Info]    MMOServerPlugin       Position: 2.168449, 3.770192
[Info]    MMOServerPlugin       Position: 2.168922, 3.760132
[Info]    MMOServerPlugin       Position: 2.169401, 3.749953
[Info]    MMOServerPlugin       Position: 2.169857, 3.740257
[Info]    MMOServerPlugin       Position: 2.170822, 3.719753
[Info]    MMOServerPlugin       Position: 2.171285, 3.7099
[Info]    MMOServerPlugin       Position: 2.171757, 3.699873
[Info]    MMOServerPlugin       Position: 2.17223, 3.689806
[Info]    MMOServerPlugin       Position: 2.172695, 3.679925
[Info]    MMOServerPlugin       Position: 2.173167, 3.669895
[Info]    MMOServerPlugin       Position: 2.173637, 3.659905
[Info]    MMOServerPlugin       Position: 2.174113, 3.649772
[Info]    MMOServerPlugin       Position: 2.174577, 3.639922
[Info]    MMOServerPlugin       Position: 2.175047, 3.629911
[Info]    MMOServerPlugin       Position: 2.175515, 3.619959
[Info]    MMOServerPlugin       Position: 2.175985, 3.609979
[Info]    MMOServerPlugin       Position: 2.176461, 3.599845
[Info]    MMOServerPlugin       Position: 2.176926, 3.589959
[Info]    MMOServerPlugin       Position: 2.177397, 3.579955
[Info]    MMOServerPlugin       Position: 2.177866, 3.569978
[Info]    MMOServerPlugin       Position: 2.178336, 3.559988
[Info]    MMOServerPlugin       Position: 2.178807, 3.54998
[Info]    MMOServerPlugin       Position: 2.179277, 3.539991
[Info]    MMOServerPlugin       Position: 2.179772, 3.529468
[Info]    MMOServerPlugin       Position: 2.180998, 3.503392
[Info]    MMOServerPlugin       Position: 2.181465, 3.493466
[Info]    MMOServerPlugin       Position: 2.182074, 3.480532
[Info]    MMOServerPlugin       Position: 2.182546, 3.470486
[Info]    MMOServerPlugin       Position: 2.183019, 3.460427
[Info]    MMOServerPlugin       Position: 2.183481, 3.450605
[Info]    MMOServerPlugin       Position: 2.183956, 3.440518
[Info]    MMOServerPlugin       Position: 2.184425, 3.430554
[Info]    MMOServerPlugin       Position: 2.184895, 3.420565
[Info]    MMOServerPlugin       Position: 2.185365, 3.410565
[Info]    MMOServerPlugin       Position: 2.185935, 3.398448
[Info]    MMOServerPlugin       Position: 2.186409, 3.388375
