[Trace]   DarkRiftServer        System Details:
                                	OS: Microsoft Windows NT 6.2.9200.0
                                	CLS Version: 4.0.30319.42000
                                	DarkRift: 2.3.1.0 - Free
[Info]    MMOServerPlugin       Launching server... 
[Trace]   PluginFactory         Created plugin 'MMOServerPlugin'.
[Trace]   ExtendedPluginManagerBase Plugin 'MMOServerPlugin' has requested that DarkRift operates in thread safe mode.
[Trace]   DarkRiftServer        Switched into thread safe mode. Expect lower performance!
[Info]    ExtendedPluginManagerBase Loaded plugin MMOServerPlugin version 0.0.1
[Trace]   PluginFactory         Created plugin 'BichannelListener'.
[Trace]   DefaultNetworkListener Starting bichannel listener.
[Info]    DefaultNetworkListener Server mounted, listening on port 4296.
[Info]    MMOServerPlugin       Position: 1.97012, 3.836111
[Info]    MMOServerPlugin       Position: 1.981853, 3.836111
[Info]    MMOServerPlugin       Position: 1.992244, 3.836111
[Info]    MMOServerPlugin       Position: 2.008128, 3.836111
[Info]    MMOServerPlugin       Position: 2.019452, 3.836111
[Info]    MMOServerPlugin       Position: 2.031355, 3.836111
[Info]    MMOServerPlugin       Position: 2.041749, 3.836111
[Info]    MMOServerPlugin       Position: 2.052331, 3.836111
[Info]    MMOServerPlugin       Position: 2.062688, 3.836111
[Info]    MMOServerPlugin       Position: 2.074624, 3.836111
[Info]    MMOServerPlugin       Position: 2.091215, 3.836111
[Info]    MMOServerPlugin       Position: 2.106459, 3.836111
[Info]    MMOServerPlugin       Position: 2.116558, 3.836111
[Info]    MMOServerPlugin       Position: 2.127508, 3.836111
[Info]    MMOServerPlugin       Position: 2.137931, 3.836111
[Info]    MMOServerPlugin       Position: 2.148009, 3.836111
[Info]    MMOServerPlugin       Position: 2.158389, 3.836111
[Info]    MMOServerPlugin       Position: 2.168424, 3.836111
[Info]    MMOServerPlugin       Position: 2.179439, 3.836111
[Info]    MMOServerPlugin       Position: 2.189893, 3.836111
[Info]    MMOServerPlugin       Position: 2.19999, 3.836111
[Info]    MMOServerPlugin       Position: 2.210022, 3.836111
[Info]    MMOServerPlugin       Position: 2.220021, 3.836111
[Info]    MMOServerPlugin       Position: 2.231347, 3.836111
[Info]    MMOServerPlugin       Position: 2.241434, 3.836111
[Info]    MMOServerPlugin       Position: 2.251497, 3.836111
[Info]    MMOServerPlugin       Position: 2.261528, 3.836111
[Info]    MMOServerPlugin       Position: 2.271655, 3.836111
[Info]    MMOServerPlugin       Position: 2.282776, 3.836111
[Info]    MMOServerPlugin       Position: 2.292864, 3.836111
[Info]    MMOServerPlugin       Position: 2.303312, 3.836111
[Info]    MMOServerPlugin       Position: 2.314493, 3.836111
[Info]    MMOServerPlugin       Position: 2.324975, 3.836111
[Info]    MMOServerPlugin       Position: 2.33582, 3.836111
[Info]    MMOServerPlugin       Position: 2.33582, 3.852391
[Info]    MMOServerPlugin       Position: 2.33582, 3.867765
[Info]    MMOServerPlugin       Position: 2.33582, 3.87836
[Info]    MMOServerPlugin       Position: 2.33582, 3.891645
[Info]    MMOServerPlugin       Position: 2.33582, 3.902746
[Info]    MMOServerPlugin       Position: 2.33582, 3.913914
[Info]    MMOServerPlugin       Position: 2.33582, 3.924322
[Info]    MMOServerPlugin       Position: 2.33582, 3.934951
[Info]    MMOServerPlugin       Position: 2.33582, 3.947132
[Info]    MMOServerPlugin       Position: 2.33582, 3.964399
[Info]    MMOServerPlugin       Position: 2.33582, 3.97981
[Info]    MMOServerPlugin       Position: 2.33582, 3.99057
[Info]    MMOServerPlugin       Position: 2.33582, 4.000918
[Info]    MMOServerPlugin       Position: 2.33582, 4.01257
[Info]    MMOServerPlugin       Position: 2.33582, 4.022915
[Info]    MMOServerPlugin       Position: 2.33582, 4.034053
[Info]    MMOServerPlugin       Position: 2.33582, 4.044631
[Info]    MMOServerPlugin       Position: 2.33582, 4.056198
[Info]    MMOServerPlugin       Position: 2.33582, 4.066775
[Info]    MMOServerPlugin       Position: 2.33582, 4.077201
[Info]    MMOServerPlugin       Position: 2.33582, 4.087674
[Info]    MMOServerPlugin       Position: 2.33582, 4.097886
[Info]    MMOServerPlugin       Position: 2.33582, 4.109687
[Info]    MMOServerPlugin       Position: 2.33582, 4.120753
[Info]    MMOServerPlugin       Position: 2.33582, 4.131292
[Info]    MMOServerPlugin       Position: 2.33582, 4.141814
[Info]    MMOServerPlugin       Position: 2.33582, 4.152909
[Info]    MMOServerPlugin       Position: 2.33582, 4.164176
[Info]    MMOServerPlugin       Position: 2.33582, 4.175693
[Info]    MMOServerPlugin       Position: 2.33582, 4.185944
[Info]    MMOServerPlugin       Position: 2.33582, 4.196668
[Info]    MMOServerPlugin       Position: 2.33582, 4.208196
[Info]    MMOServerPlugin       Position: 2.33582, 4.218514
[Info]    MMOServerPlugin       Position: 2.33582, 4.229517
[Info]    MMOServerPlugin       Position: 2.33582, 4.239781
[Info]    MMOServerPlugin       Position: 2.33582, 4.250134
[Info]    MMOServerPlugin       Position: 2.33582, 4.261334
[Info]    MMOServerPlugin       Position: 2.33582, 4.271742
[Info]    MMOServerPlugin       Position: 2.33582, 4.282761
[Info]    MMOServerPlugin       Position: 2.33582, 4.292912
[Info]    MMOServerPlugin       Position: 2.33582, 4.303614
[Info]    MMOServerPlugin       Position: 2.33582, 4.31498
[Info]    MMOServerPlugin       Position: 2.33582, 4.326303
[Info]    MMOServerPlugin       Position: 2.33582, 4.33726
[Info]    MMOServerPlugin       Position: 2.33582, 4.349493
[Info]    MMOServerPlugin       Position: 2.33582, 4.361647
[Info]    MMOServerPlugin       Position: 2.33582, 4.374068
[Info]    MMOServerPlugin       Position: 2.33582, 4.386174
[Info]    MMOServerPlugin       Position: 2.33582, 4.39853
[Info]    MMOServerPlugin       Position: 2.33582, 4.410955
[Info]    MMOServerPlugin       Position: 2.33582, 4.423474
[Info]    MMOServerPlugin       Position: 2.33582, 4.434571
[Info]    MMOServerPlugin       Position: 2.33582, 4.446357
[Info]    MMOServerPlugin       Position: 2.33582, 4.459083
[Info]    MMOServerPlugin       Position: 2.33582, 4.470859
[Info]    MMOServerPlugin       Position: 2.33582, 4.482004
[Info]    MMOServerPlugin       Position: 2.33582, 4.494747
[Info]    MMOServerPlugin       Position: 2.33582, 4.508927
[Info]    MMOServerPlugin       Position: 2.33582, 4.521447
[Info]    MMOServerPlugin       Position: 2.33582, 4.53408
[Info]    MMOServerPlugin       Position: 2.33582, 4.54542
[Info]    MMOServerPlugin       Position: 2.33582, 4.558619
[Info]    MMOServerPlugin       Position: 2.33582, 4.570265
[Info]    MMOServerPlugin       Position: 2.33582, 4.58534
[Info]    MMOServerPlugin       Position: 2.33582, 4.598847
[Info]    MMOServerPlugin       Position: 2.33582, 4.611319
[Info]    MMOServerPlugin       Position: 2.33582, 4.623576
[Info]    MMOServerPlugin       Position: 2.33582, 4.634842
[Info]    MMOServerPlugin       Position: 2.33582, 4.648561
[Info]    MMOServerPlugin       Position: 2.33582, 4.664572
[Info]    MMOServerPlugin       Position: 2.33582, 4.67575
[Info]    MMOServerPlugin       Position: 2.33582, 4.687883
[Info]    MMOServerPlugin       Position: 2.33582, 4.720812
[Info]    MMOServerPlugin       Position: 2.33582, 4.739037
[Info]    MMOServerPlugin       Position: 2.33582, 4.75451
[Info]    MMOServerPlugin       Position: 2.33582, 4.766283
[Info]    MMOServerPlugin       Position: 2.33582, 4.777122
[Info]    MMOServerPlugin       Position: 2.33582, 4.787619
[Info]    MMOServerPlugin       Position: 2.33582, 4.797997
[Info]    MMOServerPlugin       Position: 2.33582, 4.809562
[Info]    MMOServerPlugin       Position: 2.33582, 4.820338
[Info]    MMOServerPlugin       Position: 2.33582, 4.835164
[Info]    MMOServerPlugin       Position: 2.33582, 4.846451
[Info]    MMOServerPlugin       Position: 2.33582, 4.860253
[Info]    MMOServerPlugin       Position: 2.33582, 4.870569
[Info]    MMOServerPlugin       Position: 2.33582, 4.881296
[Info]    MMOServerPlugin       Position: 2.33582, 4.892999
[Info]    MMOServerPlugin       Position: 2.33582, 4.903326
[Info]    MMOServerPlugin       Position: 2.33582, 4.914291
[Info]    MMOServerPlugin       Position: 2.33582, 4.924739
[Info]    MMOServerPlugin       Position: 2.33582, 4.935497
[Info]    MMOServerPlugin       Position: 2.33582, 4.945836
[Info]    MMOServerPlugin       Position: 2.33582, 4.957718
[Info]    MMOServerPlugin       Position: 2.33582, 4.968081
[Info]    MMOServerPlugin       Position: 2.33582, 4.979651
[Info]    MMOServerPlugin       Position: 2.33582, 4.990295
[Info]    MMOServerPlugin       Position: 2.33582, 5.000796
[Info]    MMOServerPlugin       Position: 2.33582, 5.012534
[Info]    MMOServerPlugin       Position: 2.33582, 5.022761
[Info]    MMOServerPlugin       Position: 2.33582, 5.033349
[Info]    MMOServerPlugin       Position: 2.33582, 5.043829
[Info]    MMOServerPlugin       Position: 2.33582, 5.05547
[Info]    MMOServerPlugin       Position: 2.33582, 5.066046
[Info]    MMOServerPlugin       Position: 2.33582, 5.076283
[Info]    MMOServerPlugin       Position: 2.33582, 5.097781
[Info]    MMOServerPlugin       Position: 2.33582, 5.114729
[Info]    MMOServerPlugin       Position: 2.33582, 5.129919
[Info]    MMOServerPlugin       Position: 2.33582, 5.140705
[Info]    MMOServerPlugin       Position: 2.33582, 5.154936
[Info]    MMOServerPlugin       Position: 2.33582, 5.168888
[Info]    MMOServerPlugin       Position: 2.33582, 5.186545
[Info]    MMOServerPlugin       Position: 2.33582, 5.199419
[Info]    MMOServerPlugin       Position: 2.33582, 5.213789
[Info]    MMOServerPlugin       Position: 2.33582, 5.225029
[Info]    MMOServerPlugin       Position: 2.33582, 5.237894
[Info]    MMOServerPlugin       Position: 2.33582, 5.249357
[Info]    MMOServerPlugin       Position: 2.33582, 5.269217
[Info]    MMOServerPlugin       Position: 2.33582, 5.28144
[Info]    MMOServerPlugin       Position: 2.33582, 5.293323
[Info]    MMOServerPlugin       Position: 2.33582, 5.304422
[Info]    MMOServerPlugin       Position: 2.33582, 5.316502
[Info]    MMOServerPlugin       Position: 2.33582, 5.329157
[Info]    MMOServerPlugin       Position: 2.33582, 5.347782
[Info]    MMOServerPlugin       Position: 2.33582, 5.362214
[Info]    MMOServerPlugin       Position: 2.33582, 5.374454
[Info]    MMOServerPlugin       Position: 2.33582, 5.386045
[Info]    MMOServerPlugin       Position: 2.33582, 5.39853
[Info]    MMOServerPlugin       Position: 2.33582, 5.411449
[Info]    MMOServerPlugin       Position: 2.33582, 5.430723
[Info]    MMOServerPlugin       Position: 2.33582, 5.442977
[Info]    MMOServerPlugin       Position: 2.33582, 5.454784
[Info]    MMOServerPlugin       Position: 2.33582, 5.467906
[Info]    MMOServerPlugin       Position: 2.33582, 5.479974
[Info]    MMOServerPlugin       Position: 2.33582, 5.491754
[Info]    MMOServerPlugin       Position: 2.33582, 5.510994
[Info]    MMOServerPlugin       Position: 2.33582, 5.524859
[Info]    MMOServerPlugin       Position: 2.33582, 5.539152
[Info]    MMOServerPlugin       Position: 2.33582, 5.550869
[Info]    MMOServerPlugin       Position: 2.33582, 5.564011
[Info]    MMOServerPlugin       Position: 2.33582, 5.575631
[Info]    MMOServerPlugin       Position: 2.33582, 5.59964
[Info]    MMOServerPlugin       Position: 2.33582, 5.616372
[Info]    MMOServerPlugin       Position: 2.33582, 5.629013
[Info]    MMOServerPlugin       Position: 2.33582, 5.63968
[Info]    MMOServerPlugin       Position: 2.33582, 5.651039
[Info]    MMOServerPlugin       Position: 2.33582, 5.663998
[Info]    MMOServerPlugin       Position: 2.33582, 5.675675
[Info]    MMOServerPlugin       Position: 2.33582, 5.688076
[Info]    MMOServerPlugin       Position: 2.33582, 5.699001
[Info]    MMOServerPlugin       Position: 2.33582, 5.712115
[Info]    MMOServerPlugin       Position: 2.33582, 5.72607
[Info]    MMOServerPlugin       Position: 2.33582, 5.739012
[Info]    MMOServerPlugin       Position: 2.33582, 5.750182
[Info]    MMOServerPlugin       Position: 2.33582, 5.763445
[Info]    MMOServerPlugin       Position: 2.33582, 5.774384
[Info]    MMOServerPlugin       Position: 2.33582, 5.78598
[Info]    MMOServerPlugin       Position: 2.33582, 5.804269
[Info]    MMOServerPlugin       Position: 2.33582, 5.819613
[Info]    MMOServerPlugin       Position: 2.33582, 5.835369
[Info]    MMOServerPlugin       Position: 2.33582, 5.849285
[Info]    MMOServerPlugin       Position: 2.33582, 5.865675
[Info]    MMOServerPlugin       Position: 2.33582, 5.885987
[Info]    MMOServerPlugin       Position: 2.33582, 5.90471
[Info]    MMOServerPlugin       Position: 2.33582, 5.920158
[Info]    MMOServerPlugin       Position: 2.33582, 5.935328
[Info]    MMOServerPlugin       Position: 2.33582, 5.949136
[Info]    MMOServerPlugin       Position: 2.33582, 5.964029
[Info]    MMOServerPlugin       Position: 2.33582, 5.977809
[Info]    MMOServerPlugin       Position: 2.33582, 5.991166
[Info]    MMOServerPlugin       Position: 2.33582, 6.006075
[Info]    MMOServerPlugin       Position: 2.33582, 6.022218
[Info]    MMOServerPlugin       Position: 2.33582, 6.033575
[Info]    MMOServerPlugin       Position: 2.33582, 6.044762
[Info]    MMOServerPlugin       Position: 2.33582, 6.05661
[Info]    MMOServerPlugin       Position: 2.33582, 6.068384
[Info]    MMOServerPlugin       Goodbye adventurer, 0
[Info]    ClientManager         Client [0] disconnected.
