[Trace]   DarkRiftServer        System Details:
[Info]    MMOServerPlugin       Collider Point: -3.041466, 0.4217407
[Info]    MMOServerPlugin       Collider Point: -1.832445, 0.1042989
[Info]    MMOServerPlugin       Collider Point: -2.066085, -0.3600097
[Info]    MMOServerPlugin       Collider Point: -2.468378, -0.6891467
[Info]    MMOServerPlugin       Collider Point: -2.969763, -0.826201
[Info]    MMOServerPlugin       Collider Point: -3.483545, -0.747475
[Info]    MMOServerPlugin       Enemy 16 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.33211, -1.161347
[Info]    MMOServerPlugin       Enemy Collider: -2.33211, -1.161347
[Info]    MMOServerPlugin       Enemy 25 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.127901, -0.4546156
[Info]    MMOServerPlugin       Enemy Collider: -2.127901, -0.4546156
[Info]    MMOServerPlugin       Enemy 44 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.48787, -0.8911057
[Info]    MMOServerPlugin       Enemy Collider: -2.48787, -0.8911057
[Info]    MMOServerPlugin       Enemy 48 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.492324, -0.4193139
[Info]    MMOServerPlugin       Enemy Collider: -2.492324, -0.4193139
[Info]    MMOServerPlugin       Enemy 87 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -3.060025, -1.630818
[Info]    MMOServerPlugin       Enemy Collider: -3.060025, -1.630818
[Info]    MMOServerPlugin       Enemy 109 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -1.933549, -0.4241161
[Info]    MMOServerPlugin       Enemy Collider: -1.933549, -0.4241161
[Info]    MMOServerPlugin       Enemy 109 was slain.
[Info]    MMOServerPlugin       Enemy 117 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -3.199528, -1.629422
[Info]    MMOServerPlugin       Enemy Collider: -3.199528, -1.629422
[Info]    MMOServerPlugin       Enemy 121 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.902381, -1.303747
[Info]    MMOServerPlugin       Enemy Collider: -2.902381, -1.303747
[Info]    MMOServerPlugin       Enemy 146 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.544157, -0.5765018
[Info]    MMOServerPlugin       Enemy Collider: -2.544157, -0.5765018
[Info]    MMOServerPlugin       Enemy 164 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -3.18851, -0.826247
[Info]    MMOServerPlugin       Enemy Collider: -3.18851, -0.826247
[Info]    MMOServerPlugin       Enemy 164 was slain.
[Info]    MMOServerPlugin       Enemy 168 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -3.180081, -1.135215
[Info]    MMOServerPlugin       Enemy Collider: -3.180081, -1.135215
[Info]    MMOServerPlugin       Enemy 184 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.013478, -0.7443323
[Info]    MMOServerPlugin       Enemy Collider: -2.013478, -0.7443323
[Info]    MMOServerPlugin       Enemy 221 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.92131, -0.741776
[Info]    MMOServerPlugin       Enemy Collider: -2.92131, -0.741776
[Info]    MMOServerPlugin       Enemy 296 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.731695, -1.12489
[Info]    MMOServerPlugin       Enemy Collider: -2.731695, -1.12489
[Info]    MMOServerPlugin       Enemy 302 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.45295, -0.1459198
[Info]    MMOServerPlugin       Enemy Collider: -2.45295, -0.1459198
[Info]    MMOServerPlugin       Enemy 335 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -3.111303, -0.7931116
[Info]    MMOServerPlugin       Enemy Collider: -3.111303, -0.7931116
[Info]    MMOServerPlugin       Enemy 335 was slain.
[Info]    MMOServerPlugin       Enemy 351 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -3.215804, -1.299784
[Info]    MMOServerPlugin       Enemy Collider: -3.215804, -1.299784
[Info]    MMOServerPlugin       Enemy 410 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.259773, -0.7921419
[Info]    MMOServerPlugin       Enemy Collider: -2.259773, -0.7921419
[Info]    MMOServerPlugin       Enemy 461 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.040215, -0.4378052
[Info]    MMOServerPlugin       Enemy Collider: -2.040215, -0.4378052
[Info]    MMOServerPlugin       Enemy 461 was slain.
[Info]    MMOServerPlugin       Enemy 463 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -3.316479, -0.9399428
[Info]    MMOServerPlugin       Enemy Collider: -3.316479, -0.9399428
[Info]    MMOServerPlugin       Enemy 463 was slain.
[Info]    MMOServerPlugin       Enemy 523 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -3.449591, -0.6926322
[Info]    MMOServerPlugin       Enemy Collider: -3.449591, -0.6926322
[Info]    MMOServerPlugin       Enemy 523 was slain.
[Info]    MMOServerPlugin       Enemy 524 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -3.399479, -1.168574
[Info]    MMOServerPlugin       Enemy Collider: -3.399479, -1.168574
[Info]    MMOServerPlugin       Enemy 574 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.149093, -0.8138514
[Info]    MMOServerPlugin       Enemy Collider: -2.149093, -0.8138514
[Info]    MMOServerPlugin       Enemy 587 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.602564, -0.9056079
[Info]    MMOServerPlugin       Enemy Collider: -2.602564, -0.9056079
[Info]    MMOServerPlugin       Enemy 590 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.916137, -0.41153
[Info]    MMOServerPlugin       Enemy Collider: -2.916137, -0.41153
[Info]    MMOServerPlugin       Enemy 590 was slain.
[Info]    MMOServerPlugin       Enemy 596 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -3.492974, -1.517329
[Info]    MMOServerPlugin       Enemy Collider: -3.492974, -1.517329
[Info]    MMOServerPlugin       Enemy 690 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.326661, -1.280674
[Info]    MMOServerPlugin       Enemy Collider: -2.326661, -1.280674
[Info]    MMOServerPlugin       Collider Position: -2.762154, 0.09408788
[Info]    MMOServerPlugin       Collider Point: -2.762154, 0.09408788
[Info]    MMOServerPlugin       Collider Point: -1.555081, -0.2306831
[Info]    MMOServerPlugin       Collider Point: -1.791534, -0.6935657
[Info]    MMOServerPlugin       Collider Point: -2.195817, -1.020256
[Info]    MMOServerPlugin       Collider Point: -2.698023, -1.154266
[Info]    MMOServerPlugin       Collider Point: -3.211319, -1.072424
[Info]    MMOServerPlugin       Enemy 3 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.759294, -2.027298
[Info]    MMOServerPlugin       Enemy Collider: -2.759294, -2.027298
[Info]    MMOServerPlugin       Enemy 16 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.33211, -1.161347
[Info]    MMOServerPlugin       Enemy Collider: -2.33211, -1.161347
[Info]    MMOServerPlugin       Enemy 24 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -1.992335, -0.9452021
[Info]    MMOServerPlugin       Enemy Collider: -1.992335, -0.9452021
[Info]    MMOServerPlugin       Enemy 25 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.127901, -0.4546156
[Info]    MMOServerPlugin       Enemy Collider: -2.127901, -0.4546156
[Info]    MMOServerPlugin       Enemy 25 was slain.
[Info]    MMOServerPlugin       Enemy 44 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.48787, -0.8911057
[Info]    MMOServerPlugin       Enemy Collider: -2.48787, -0.8911057
[Info]    MMOServerPlugin       Enemy 46 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.439935, -1.662543
[Info]    MMOServerPlugin       Enemy Collider: -2.439935, -1.662543
[Info]    MMOServerPlugin       Enemy 48 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.492324, -0.4193139
[Info]    MMOServerPlugin       Enemy Collider: -2.492324, -0.4193139
[Info]    MMOServerPlugin       Enemy 48 was slain.
[Info]    MMOServerPlugin       Enemy 65 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -3.200252, -1.998029
[Info]    MMOServerPlugin       Enemy Collider: -3.200252, -1.998029
[Info]    MMOServerPlugin       Enemy 87 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -3.060025, -1.630818
[Info]    MMOServerPlugin       Enemy Collider: -3.060025, -1.630818
[Info]    MMOServerPlugin       Enemy 117 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -3.199528, -1.629422
[Info]    MMOServerPlugin       Enemy Collider: -3.199528, -1.629422
[Info]    MMOServerPlugin       Enemy 121 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.902381, -1.303747
[Info]    MMOServerPlugin       Enemy Collider: -2.902381, -1.303747
[Info]    MMOServerPlugin       Enemy 146 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.544157, -0.5765018
[Info]    MMOServerPlugin       Enemy Collider: -2.544157, -0.5765018
[Info]    MMOServerPlugin       Enemy 146 was slain.
[Info]    MMOServerPlugin       Enemy 161 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -3.14642, -1.9387
[Info]    MMOServerPlugin       Enemy Collider: -3.14642, -1.9387
[Info]    MMOServerPlugin       Enemy 168 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -3.180081, -1.135215
[Info]    MMOServerPlugin       Enemy Collider: -3.180081, -1.135215
[Info]    MMOServerPlugin       Enemy 168 was slain.
[Info]    MMOServerPlugin       Enemy 184 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.013478, -0.7443323
[Info]    MMOServerPlugin       Enemy Collider: -2.013478, -0.7443323
[Info]    MMOServerPlugin       Enemy 221 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.92131, -0.741776
[Info]    MMOServerPlugin       Enemy Collider: -2.92131, -0.741776
[Info]    MMOServerPlugin       Enemy 221 was slain.
[Info]    MMOServerPlugin       Enemy 253 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.685159, -1.736743
[Info]    MMOServerPlugin       Enemy Collider: -2.685159, -1.736743
[Info]    MMOServerPlugin       Enemy 296 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.731695, -1.12489
[Info]    MMOServerPlugin       Enemy Collider: -2.731695, -1.12489
[Info]    MMOServerPlugin       Enemy 302 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.45295, -0.1459198
[Info]    MMOServerPlugin       Enemy Collider: -2.45295, -0.1459198
[Info]    MMOServerPlugin       Enemy 302 was slain.
[Info]    MMOServerPlugin       Enemy 340 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -1.946968, -0.7631166
[Info]    MMOServerPlugin       Enemy Collider: -1.946968, -0.7631166
[Info]    MMOServerPlugin       Enemy 346 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.081726, -1.392109
[Info]    MMOServerPlugin       Enemy Collider: -2.081726, -1.392109
[Info]    MMOServerPlugin       Enemy 351 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -3.215804, -1.299784
[Info]    MMOServerPlugin       Enemy Collider: -3.215804, -1.299784
[Info]    MMOServerPlugin       Enemy 351 was slain.
[Info]    MMOServerPlugin       Enemy 410 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.259773, -0.7921419
[Info]    MMOServerPlugin       Enemy Collider: -2.259773, -0.7921419
[Info]    MMOServerPlugin       Enemy 451 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -1.906428, -1.078881
[Info]    MMOServerPlugin       Enemy Collider: -1.906428, -1.078881
[Info]    MMOServerPlugin       Enemy 470 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.443387, -1.451371
[Info]    MMOServerPlugin       Enemy Collider: -2.443387, -1.451371
[Info]    MMOServerPlugin       Enemy 483 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -1.986924, -0.818567
[Info]    MMOServerPlugin       Enemy Collider: -1.986924, -0.818567
[Info]    MMOServerPlugin       Enemy 524 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -3.399479, -1.168574
[Info]    MMOServerPlugin       Enemy Collider: -3.399479, -1.168574
[Info]    MMOServerPlugin       Enemy 524 was slain.
[Info]    MMOServerPlugin       Enemy 530 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -1.875913, -1.381774
[Info]    MMOServerPlugin       Enemy Collider: -1.875913, -1.381774
[Info]    MMOServerPlugin       Enemy 552 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -3.231529, -1.834114
[Info]    MMOServerPlugin       Enemy Collider: -3.231529, -1.834114
[Info]    MMOServerPlugin       Enemy 554 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -1.989643, -1.462442
[Info]    MMOServerPlugin       Enemy Collider: -1.989643, -1.462442
[Info]    MMOServerPlugin       Enemy 568 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.532089, -1.715882
[Info]    MMOServerPlugin       Enemy Collider: -2.532089, -1.715882
[Info]    MMOServerPlugin       Enemy 574 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.149093, -0.8138514
[Info]    MMOServerPlugin       Enemy Collider: -2.149093, -0.8138514
[Info]    MMOServerPlugin       Enemy 587 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.602564, -0.9056079
[Info]    MMOServerPlugin       Enemy Collider: -2.602564, -0.9056079
[Info]    MMOServerPlugin       Enemy 587 was slain.
[Info]    MMOServerPlugin       Enemy 588 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.315888, -1.582483
[Info]    MMOServerPlugin       Enemy Collider: -2.315888, -1.582483
[Info]    MMOServerPlugin       Enemy 596 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -3.492974, -1.517329
[Info]    MMOServerPlugin       Enemy Collider: -3.492974, -1.517329
[Info]    MMOServerPlugin       Enemy 613 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -1.870198, -0.6013863
[Info]    MMOServerPlugin       Enemy Collider: -1.870198, -0.6013863
[Info]    MMOServerPlugin       Enemy 613 was slain.
[Info]    MMOServerPlugin       Enemy 668 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.161347, -1.507078
[Info]    MMOServerPlugin       Enemy Collider: -2.161347, -1.507078
[Info]    MMOServerPlugin       Enemy 690 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.326661, -1.280674
[Info]    MMOServerPlugin       Enemy Collider: -2.326661, -1.280674
[Info]    MMOServerPlugin       Collider Position: -2.479939, -0.2369706
[Info]    MMOServerPlugin       Collider Point: -2.479939, -0.2369706
[Info]    MMOServerPlugin       Collider Point: -1.286234, -0.6078734
[Info]    MMOServerPlugin       Collider Point: -1.540295, -1.061331
[Info]    MMOServerPlugin       Collider Point: -1.956828, -1.372249
[Info]    MMOServerPlugin       Collider Point: -2.463813, -1.486867
[Info]    MMOServerPlugin       Collider Point: -2.973585, -1.385366
[Info]    MMOServerPlugin       Enemy 3 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.759294, -2.027298
[Info]    MMOServerPlugin       Enemy Collider: -2.759294, -2.027298
[Info]    MMOServerPlugin       Enemy 16 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.33211, -1.161347
[Info]    MMOServerPlugin       Enemy Collider: -2.33211, -1.161347
[Info]    MMOServerPlugin       Enemy 16 was slain.
[Info]    MMOServerPlugin       Enemy 24 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -1.992335, -0.9452021
[Info]    MMOServerPlugin       Enemy Collider: -1.992335, -0.9452021
[Info]    MMOServerPlugin       Enemy 44 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.48787, -0.8911057
[Info]    MMOServerPlugin       Enemy Collider: -2.48787, -0.8911057
[Info]    MMOServerPlugin       Enemy 44 was slain.
[Info]    MMOServerPlugin       Enemy 46 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.439935, -1.662543
[Info]    MMOServerPlugin       Enemy Collider: -2.439935, -1.662543
[Info]    MMOServerPlugin       Enemy 65 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -3.200252, -1.998029
[Info]    MMOServerPlugin       Enemy Collider: -3.200252, -1.998029
[Info]    MMOServerPlugin       Enemy 87 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -3.060025, -1.630818
[Info]    MMOServerPlugin       Enemy Collider: -3.060025, -1.630818
[Info]    MMOServerPlugin       Enemy 87 was slain.
[Info]    MMOServerPlugin       Enemy 90 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.908058, -2.326328
[Info]    MMOServerPlugin       Enemy Collider: -2.908058, -2.326328
[Info]    MMOServerPlugin       Enemy 117 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -3.199528, -1.629422
[Info]    MMOServerPlugin       Enemy Collider: -3.199528, -1.629422
[Info]    MMOServerPlugin       Enemy 117 was slain.
[Info]    MMOServerPlugin       Enemy 121 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.902381, -1.303747
[Info]    MMOServerPlugin       Enemy Collider: -2.902381, -1.303747
[Info]    MMOServerPlugin       Enemy 121 was slain.
[Info]    MMOServerPlugin       Enemy 136 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -1.759619, -1.574959
[Info]    MMOServerPlugin       Enemy Collider: -1.759619, -1.574959
[Info]    MMOServerPlugin       Enemy 161 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -3.14642, -1.9387
[Info]    MMOServerPlugin       Enemy Collider: -3.14642, -1.9387
[Info]    MMOServerPlugin       Enemy 184 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.013478, -0.7443323
[Info]    MMOServerPlugin       Enemy Collider: -2.013478, -0.7443323
[Info]    MMOServerPlugin       Enemy 184 was slain.
[Info]    MMOServerPlugin       Enemy 238 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -3.086645, -2.369976
[Info]    MMOServerPlugin       Enemy Collider: -3.086645, -2.369976
[Info]    MMOServerPlugin       Enemy 253 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.685159, -1.736743
[Info]    MMOServerPlugin       Enemy Collider: -2.685159, -1.736743
[Info]    MMOServerPlugin       Enemy 283 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -1.859256, -1.729238
[Info]    MMOServerPlugin       Enemy Collider: -1.859256, -1.729238
[Info]    MMOServerPlugin       Enemy 290 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -3.100485, -2.38991
[Info]    MMOServerPlugin       Enemy Collider: -3.100485, -2.38991
[Info]    MMOServerPlugin       Enemy 294 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -1.911272, -1.700617
[Info]    MMOServerPlugin       Enemy Collider: -1.911272, -1.700617
[Info]    MMOServerPlugin       Enemy 296 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.731695, -1.12489
[Info]    MMOServerPlugin       Enemy Collider: -2.731695, -1.12489
[Info]    MMOServerPlugin       Enemy 296 was slain.
[Info]    MMOServerPlugin       Enemy 307 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.09763, -2.194161
[Info]    MMOServerPlugin       Enemy Collider: -2.09763, -2.194161
[Info]    MMOServerPlugin       Enemy 340 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -1.946968, -0.7631166
[Info]    MMOServerPlugin       Enemy Collider: -1.946968, -0.7631166
[Info]    MMOServerPlugin       Enemy 346 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.081726, -1.392109
[Info]    MMOServerPlugin       Enemy Collider: -2.081726, -1.392109
[Info]    MMOServerPlugin       Enemy 352 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.327362, -2.162349
[Info]    MMOServerPlugin       Enemy Collider: -2.327362, -2.162349
[Info]    MMOServerPlugin       Enemy 410 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.259773, -0.7921419
[Info]    MMOServerPlugin       Enemy Collider: -2.259773, -0.7921419
[Info]    MMOServerPlugin       Enemy 410 was slain.
[Info]    MMOServerPlugin       Enemy 451 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -1.906428, -1.078881
[Info]    MMOServerPlugin       Enemy Collider: -1.906428, -1.078881
[Info]    MMOServerPlugin       Enemy 453 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -3.396091, -2.400431
[Info]    MMOServerPlugin       Enemy Collider: -3.396091, -2.400431
[Info]    MMOServerPlugin       Enemy 470 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.443387, -1.451371
[Info]    MMOServerPlugin       Enemy Collider: -2.443387, -1.451371
[Info]    MMOServerPlugin       Enemy 483 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -1.986924, -0.818567
[Info]    MMOServerPlugin       Enemy Collider: -1.986924, -0.818567
[Info]    MMOServerPlugin       Enemy 486 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -3.408533, -2.302303
[Info]    MMOServerPlugin       Enemy Collider: -3.408533, -2.302303
[Info]    MMOServerPlugin       Enemy 519 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.391948, -2.007045
[Info]    MMOServerPlugin       Enemy Collider: -2.391948, -2.007045
[Info]    MMOServerPlugin       Enemy 530 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -1.875913, -1.381774
[Info]    MMOServerPlugin       Enemy Collider: -1.875913, -1.381774
[Info]    MMOServerPlugin       Enemy 552 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -3.231529, -1.834114
[Info]    MMOServerPlugin       Enemy Collider: -3.231529, -1.834114
[Info]    MMOServerPlugin       Enemy 554 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -1.989643, -1.462442
[Info]    MMOServerPlugin       Enemy Collider: -1.989643, -1.462442
[Info]    MMOServerPlugin       Enemy 568 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.532089, -1.715882
[Info]    MMOServerPlugin       Enemy Collider: -2.532089, -1.715882
[Info]    MMOServerPlugin       Enemy 574 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.149093, -0.8138514
[Info]    MMOServerPlugin       Enemy Collider: -2.149093, -0.8138514
[Info]    MMOServerPlugin       Enemy 574 was slain.
[Info]    MMOServerPlugin       Enemy 588 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.315888, -1.582483
[Info]    MMOServerPlugin       Enemy Collider: -2.315888, -1.582483
[Info]    MMOServerPlugin       Enemy 596 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -3.492974, -1.517329
[Info]    MMOServerPlugin       Enemy Collider: -3.492974, -1.517329
[Info]    MMOServerPlugin       Enemy 596 was slain.
[Info]    MMOServerPlugin       Enemy 608 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.521879, -2.07914
[Info]    MMOServerPlugin       Enemy Collider: -2.521879, -2.07914
[Info]    MMOServerPlugin       Enemy 668 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.161347, -1.507078
[Info]    MMOServerPlugin       Enemy Collider: -2.161347, -1.507078
[Info]    MMOServerPlugin       Enemy 690 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.326661, -1.280674
[Info]    MMOServerPlugin       Enemy Collider: -2.326661, -1.280674
[Info]    MMOServerPlugin       Enemy 690 was slain.
[Info]    MMOServerPlugin       Collider Position: -2.197024, -0.5688484
[Info]    MMOServerPlugin       Collider Point: -2.197024, -0.5688484
[Info]    MMOServerPlugin       Collider Point: -1.107961, -1.182396
[Info]    MMOServerPlugin       Collider Point: -1.451668, -1.572314
[Info]    MMOServerPlugin       Collider Point: -1.924254, -1.788724
[Info]    MMOServerPlugin       Collider Point: -2.444004, -1.794206
[Info]    MMOServerPlugin       Collider Point: -2.921049, -1.587813
[Info]    MMOServerPlugin       Enemy 3 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.759294, -2.027298
[Info]    MMOServerPlugin       Enemy Collider: -2.759294, -2.027298
[Info]    MMOServerPlugin       Enemy 3 was slain.
[Info]    MMOServerPlugin       Enemy 18 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.685243, -2.558439
[Info]    MMOServerPlugin       Enemy Collider: -2.685243, -2.558439
[Info]    MMOServerPlugin       Enemy 24 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -1.992335, -0.9452021
[Info]    MMOServerPlugin       Enemy Collider: -1.992335, -0.9452021
[Info]    MMOServerPlugin       Enemy 24 was slain.
[Info]    MMOServerPlugin       Enemy 46 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.439935, -1.662543
[Info]    MMOServerPlugin       Enemy Collider: -2.439935, -1.662543
[Info]    MMOServerPlugin       Enemy 46 was slain.
[Info]    MMOServerPlugin       Enemy 63 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.611959, -2.626781
[Info]    MMOServerPlugin       Enemy Collider: -2.611959, -2.626781
[Info]    MMOServerPlugin       Enemy 65 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -3.200252, -1.998029
[Info]    MMOServerPlugin       Enemy Collider: -3.200252, -1.998029
[Info]    MMOServerPlugin       Enemy 65 was slain.
[Info]    MMOServerPlugin       Enemy 83 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -1.677938, -2.403565
[Info]    MMOServerPlugin       Enemy Collider: -1.677938, -2.403565
[Info]    MMOServerPlugin       Enemy 90 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.908058, -2.326328
[Info]    MMOServerPlugin       Enemy Collider: -2.908058, -2.326328
[Info]    MMOServerPlugin       Enemy 130 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -1.399226, -1.919861
[Info]    MMOServerPlugin       Enemy Collider: -1.399226, -1.919861
[Info]    MMOServerPlugin       Enemy 136 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -1.759619, -1.574959
[Info]    MMOServerPlugin       Enemy Collider: -1.759619, -1.574959
[Info]    MMOServerPlugin       Enemy 143 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.359398, -2.412545
[Info]    MMOServerPlugin       Enemy Collider: -2.359398, -2.412545
[Info]    MMOServerPlugin       Enemy 161 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -3.14642, -1.9387
[Info]    MMOServerPlugin       Enemy Collider: -3.14642, -1.9387
[Info]    MMOServerPlugin       Enemy 161 was slain.
[Info]    MMOServerPlugin       Enemy 191 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -1.752641, -2.168867
[Info]    MMOServerPlugin       Enemy Collider: -1.752641, -2.168867
[Info]    MMOServerPlugin       Enemy 213 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -1.331049, -1.484956
[Info]    MMOServerPlugin       Enemy Collider: -1.331049, -1.484956
[Info]    MMOServerPlugin       Enemy 238 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -3.086645, -2.369976
[Info]    MMOServerPlugin       Enemy Collider: -3.086645, -2.369976
[Info]    MMOServerPlugin       Enemy 253 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -2.685159, -1.736743
[Info]    MMOServerPlugin       Enemy Collider: -2.685159, -1.736743
[Info]    MMOServerPlugin       Enemy 253 was slain.
[Info]    MMOServerPlugin       Enemy 283 took 10 damage.
[Info]    MMOServerPlugin       Enemy Position: -1.859256, -1.729238
[Info]    MMOServerPlugin       Enemy Collider: -1.859256, -1.729238
